"","V1","V2","V3","V4","V5"
"result.1",-0.314177035739207,0.967273065943425,0.146731492562971,2.38249173473484,11.1748278029685
"result.2",-0.503311577908706,0.947747634782006,0.213565142566582,2.10001364633928,11.8457395875554
"result.3",-0.434646315793338,0.955055316086291,0.204925123899549,2.27663395194348,12.3310604669885
"result.4",-0.0973517550444712,0.99009897488257,0.0638521346921095,19.620690718342,8.87248481936843
"result.5",-16.6643102238527,-0.76393724402382,0.0850654347234005,11.2587847498875,5.73443008838603
"result.6",-0.100299622584026,0.990096113071197,0.0774620595848417,11.6549757875224,10.0173128676368
"result.7",-0.0979051178737205,0.990080176431895,0.0762853830000276,2.53875515900988,8.33223084546158
"result.8",-0.149806149144145,0.98445331987496,0.0860673095662842,4.61327056954821,9.71936418850293
"result.9",-0.280765621219905,0.971149268271357,0.175180588359431,2.10000114997371,12.2508246853583
"result.10",-0.0978542919877939,0.990098717845947,0.0650553053772936,16.1701418864415,8.80667368101029
"result.11",-0.0995499652087868,0.989577316708303,0.0730638145238026,3.8899473238937,9.44777270069637
"result.13",-0.099296599265877,0.990099004333328,0.0863919996623451,2.84034289440903,9.76348995729773
"result.14",-0.118030993355371,0.987771137087244,0.104701877009536,2.28167884324494,10.2292231822663
"result.16",-0.106294529604531,0.988984997226722,0.0859311305548704,5.41601301092244,10.13290135555
"result.18",-0.0982376886229898,0.990098993137215,0.0729337746775535,4.17183196999305,9.34974634358004
"result.19",-0.22114841139201,0.976935316939318,0.137557074047274,2.20009637025054,10.339835575527
"result.20",-0.160722414788869,0.983518969911361,0.124831695296711,2.35682067383367,11.3202725695791
"result.21",-0.145371300614292,0.985148533428031,0.12153124987436,2.40276565348472,10.4918519701353
"result.22",-0.312853524228339,0.967651478991273,0.147450791776826,2.5428492375044,9.77729755523928
"result.23",-0.520926046001839,0.946160934238625,0.235102256100694,2.10000086646264,14.1912627159925
"result.24",-0.376827249427964,0.960859011642358,0.167650814683704,2.14523008295762,10.1718699604638
"result.25",-0.0971624454278948,0.990098997740527,0.0728173149966254,2.89517565567672,8.83865728028292
"result.27",-0.097916322956221,0.990099002751686,0.0675294026719602,3.81913173883848,10.6373386201324
"result.28",-0.135111723722349,0.986399223152081,0.121723403534187,2.10000131489982,8.83361662378637
"result.29",-0.484634059708639,0.949864954950151,0.239238844332576,2.21799873569395,12.6348810906016
"result.30",-0.448550596937452,0.953675078191487,0.183089048223445,2.4933904311902,11.5250572883739
"result.31",-1.08687661677315,0.885966966186754,0.227362893885474,2.15031294116957,8.12037968439701
"result.32",-0.0988402499755667,0.990098872712046,0.0685753955239603,13.7686975381347,9.47943293486847
"result.33",-0.0966676682165657,0.990098997281306,0.0543267837309321,12.8200674293512,9.36724787932931
"result.34",-0.296571655336527,0.969477082684438,0.160918840979035,2.21252299528017,9.28432911114987
"result.35",-0.428980062972705,0.955317608082843,0.164995811442335,2.35959860409276,10.9300539625624
"result.36",-0.103443786146834,0.989482318269105,0.0971533428874502,2.37517370108031,10.4876847134748
"result.37",-0.10557300597572,0.98931772991423,0.0754045162814202,16.9795098767745,9.62659843198784
"result.39",-0.206946412951655,0.978648257204508,0.117748777229176,2.74901714634515,12.6051615268007
"result.40",-0.107019524373921,0.989356662071649,0.149423136667158,2.15363341100161,10.5223577126557
"result.41",-0.0979505436219814,0.990097898132026,0.0771546594694038,4.16682240328008,9.7658467983507
"result.42",-0.0970679460928594,0.990098972720649,0.0526040904580309,8.32188796690775,8.55039082741092
"result.43",-0.461812242279097,0.952091287235538,0.196831266435791,2.37514986238763,12.0657118495095
"result.44",-0.101670662422691,0.989389942378208,0.0754483478017275,3.10641074009101,9.84779074187829
"result.45",-0.29208110808481,0.969550006954414,0.157356919358623,2.16406767698661,9.63041450711674
"result.46",-1.00526405638012,0.895636105438465,0.295967908249699,2.16837635811829,15.7150846434894
"result.47",-0.108055836974782,0.988702675963536,0.0781540491903339,2.48327799329374,9.90246873511732
"result.48",-0.384275808666811,0.96022926931884,0.129364550609001,2.68261410218783,10.6655742750094
"result.49",-0.107254525869611,0.98909366340382,0.0791604199467942,2.46251422984511,9.73992040359068
"result.50",-0.273886616058538,0.971515983012663,0.196371939066675,2.10000132712115,13.1176454277869
"result.52",-0.123527801964335,0.987141599226204,0.0639998176171696,2.77370651366296,8.45834657855729
"result.53",-0.341137899224255,0.964267191856943,0.169405007792609,2.208798130707,10.8470682123612
"result.54",-0.208282684168764,0.978582316388617,0.0998661193034956,3.47871076774783,9.93965066753406
"result.55",-0.616931183246587,0.935593206233233,0.232452135873329,2.15894309484596,11.6403641474093
"result.56",-0.191172274302016,0.980134809091735,0.0910919562635789,2.57244995908739,10.2310424121537
"result.57",-0.352176450030238,0.963165326781054,0.128759374896485,2.18710769238364,9.40790236973486
"result.58",-0.615983197672509,0.93598288459973,0.271007120271065,2.10000126600475,10.9630868057101
"result.59",-0.16742709983156,0.982770437105566,0.121833267949173,2.25756243041765,10.9591601045951
"result.60",-0.0977423399105407,0.990097422675121,0.0685141840365351,13.7815755768607,10.0883544956436
"result.61",-13.3716603347481,-0.427555009007072,0.0177989135480164,6.62029094340984,5.62203094879323
"result.62",-0.588192766480678,0.938607873504904,0.260363711571173,2.10001850178886,11.5818578703744
"result.63",-0.0976771072749876,0.990098954332221,0.0602526961164346,11.1799676548188,9.69250271624437
"result.64",-0.24585948600331,0.974463535824399,0.127678025293732,2.942795940992,9.95661763450037
"result.66",-0.15008144435303,0.984432183171386,0.0956681441945162,9.87469402976328,10.3006711923963
"result.67",-0.0927081452739229,0.990098947589068,0.0197562484588039,18.8062254876802,6.45940979810619
"result.68",-0.0984978246226396,0.990098940508685,0.0802576080313509,3.353589857283,9.78076727632513
"result.69",-0.0973982597763065,0.990098488299372,0.0673110083682693,3.98726674565816,9.61623081883371
"result.70",-0.119935315256523,0.987454150505563,0.0861145580363802,5.5096979216342,10.8212109753697
"result.72",-0.0975733919384233,0.990098973203178,0.0697982207624271,16.7478550349147,10.1127146571192
"result.73",-0.0951242158379177,0.990098710414317,0.0590933161210867,9.50558513281055,10.212392680608
"result.74",-0.0987785033117967,0.990098857024413,0.0698365685492535,27.1477718757725,10.4600249051996
"result.75",-0.808414794367933,0.915501041674194,0.275145570457111,2.22711508835179,17.5230297309185
"result.76",-0.125548291190388,0.98715592215657,0.0952282951746814,2.45925308984474,10.8963229080013
"result.77",-0.105734679450529,0.989171221521874,0.0833759402495047,8.1198845276626,10.7250707995154
"result.78",-0.155766912941192,0.983657683600029,0.0940216592347965,2.57493206762798,9.21023350980345
"result.79",-0.116703729788736,0.987842123873339,0.0889126496581087,3.25549935022113,9.31449787893807
"result.80",-16.2421058116727,-0.722605222162161,0.0153027046501911,7.11323427928125,5.62151815703916
"result.81",-0.0985539387476266,0.990098987584403,0.0724741045832363,17.1072714465703,9.40586676036743
"result.82",-0.393890255277256,0.95924282491265,0.168262005124462,2.55755558001752,14.5088348369485
"result.83",-0.145988742338483,0.985221078664632,0.129345388783742,2.13867215304135,12.1281424574201
"result.84",-0.0980264773168979,0.990098985227294,0.0736690539288017,25.8830585657085,9.69037559278915
"result.85",-0.20791789824988,0.978538346338015,0.121691054258638,2.28651500243456,9.2980645488021
"result.86",-0.634108143486677,0.93363061575642,0.206931408878195,2.10000191685141,9.77671666777599
"result.87",-0.167910237403029,0.983023311216786,0.162045428272894,2.10623940769499,10.5041400163561
"result.89",-0.14108238867459,0.985640045674164,0.12412906702574,2.24584760992168,9.22798564835544
"result.90",-0.100484363502009,0.990098932787302,0.082443429162156,3.50034786731054,11.2483842594077
"result.92",-0.487732419082365,0.949431345017558,0.238239278772325,2.12270792276412,11.8106152448037
"result.93",-0.154510967666371,0.984221857440142,0.109202631660996,2.59005528887049,9.86431299552938
"result.94",-0.191205605939478,0.980176624999162,0.100795207914768,5.37939177873375,11.0195585962512
"result.95",-0.431179781830261,0.955130695529853,0.169906819043119,2.10000038941939,11.3875006805641
"result.96",-0.402222286137299,0.957671868968529,0.201598787335324,2.10000083049709,9.47555170207503
"result.97",-0.657716377457991,0.93135395679846,0.181101123044786,2.15900618984538,9.65635313808865
"result.98",-0.155798329049173,0.984202487520763,0.118881265680535,2.58897704502273,12.0364604116447
"result.99",-0.118149191510205,0.98769799454166,0.0775493235485518,4.14625769695522,10.2613170635673
"result.100",-0.189164673146297,0.980486916199998,0.113379246962566,2.61100767027588,10.4725611726979
"result.101",-0.0989951598423666,0.990099001951233,0.0716198015188853,8.51861986541497,9.70347212480501
"result.103",-0.43731247382352,0.954958188540696,0.224324637048991,2.10000080152595,13.6348843404509
"result.104",-0.1619796884374,0.983320579101455,0.111922391387003,2.71890551831566,10.6207929732945
"result.106",-0.105625911470014,0.989175710009081,0.102128245459221,2.15216947562174,9.92921428048273
"result.109",-0.166117147153576,0.982463011597152,0.086947406422293,3.9824554941097,11.2889399243701
"result.110",-0.554216404386764,0.942852586964816,0.23045000301998,2.1828670966069,14.3319599476337
"result.111",-0.724317011201346,0.924843367516076,0.249474621214284,2.26901379182597,12.4274952909432
"result.112",-0.136515254720821,0.986162971132381,0.102741712589389,4.15669716489913,10.7631119732882
"result.113",-0.0978621149382966,0.990098964880184,0.0550605299384172,17.1685197443881,8.99168295874416
"result.114",-0.235982122669602,0.97548916733884,0.11434460729809,3.32697909480096,12.1859725146781
"result.116",-0.0959839807774545,0.990098999758237,0.0581290732047804,3.34461499025282,9.24631775874674
"result.117",-0.227291138499859,0.976531116986179,0.132882547233409,2.32284425874683,10.7518624633482
"result.119",-0.0998090266303832,0.990096275880932,0.0744293045062004,6.24993815209704,9.51850250582941
"result.120",-0.0982340039450835,0.990098993313391,0.0591718332155043,7.48892060606426,8.32711998267099
"result.122",-0.38728885132369,0.959980957045521,0.200519520343575,2.10000152598781,13.6180097778649
"result.123",-0.630579923098785,0.934249833405926,0.23071899432844,2.26680354257738,12.8379895127667
"result.124",-0.0991229895637543,0.990098969704308,0.0744443067096669,18.3485739914042,9.7680020372494
"result.125",-0.0984103260463896,0.990098985630874,0.103021410496852,2.23763609501558,10.1490303886194
"result.126",-0.224946682852825,0.976565181728254,0.137300266083141,2.20724053321938,10.8044704059452
"result.128",-0.194938269965886,0.979952902310462,0.12866765136827,2.50278451007735,12.6677258078099
"result.129",-0.105549363671886,0.989209723615807,0.0856261769101546,4.94617312246534,10.0391741974527
"result.130",-0.458180575861872,0.95267031559184,0.230172935592765,2.15395325812735,14.315175665782
"result.131",-0.137064520524622,0.985961366405489,0.0887866241771376,2.44651569719108,9.8891146436303
"result.132",-0.0974632935974236,0.990097953256907,0.0749506421937737,2.70546009718807,8.28190449794904
"result.133",-1.11345138158971,0.883895724787313,0.330105245255023,2.20784950540606,14.2928307957522
"result.135",-0.161364712228052,0.983563306472347,0.104528391529472,2.68520256559155,11.0644887319832
"result.136",-1.30488974852755,0.863907648452053,0.334961823469823,2.39918034920281,11.6387099738859
"result.137",-0.175596869455795,0.981776975081971,0.112105892797507,2.79915172068443,11.7037167758702
"result.138",-1.66056584285115,0.826014614287861,0.401355730297887,2.23568962984814,11.5700750493896
"result.139",-0.098315825230062,0.990098436939268,0.0664559347732995,8.42847303328891,9.69491575416149
"result.140",-0.364396099831084,0.96205682981018,0.169797215230052,2.24817734580639,11.0291963833785
"result.141",-0.0964405429296859,0.990098917568521,0.0506396804618323,14.4915896272231,8.74122723641683
"result.142",-0.903134778163127,0.905074071418009,0.210815180351428,2.53104300071173,9.84375089911245
"result.143",-0.309372242681113,0.967903172689622,0.129773015131862,2.46791420761955,10.437034714584
"result.145",-0.0975276730672466,0.990099000195918,0.060669416054357,9.75598065734116,9.14103621678307
"result.146",-0.131428531769257,0.986701833274904,0.0999458822119084,2.35189977593006,11.9984286984121
"result.147",-0.61037552985513,0.936790852297955,0.2400166251351,2.11182968683394,13.409263134219
"result.148",-0.120107142292414,0.987522042736253,0.0849628757503708,11.8430035541844,11.2192104027752
"result.150",-0.0966748536076938,0.990098952934229,0.0546772355089882,12.6751528657962,8.6292468827578
"result.152",-0.113583531678872,0.988406939701549,0.0959541228009175,2.2773563250881,9.97275823917585
"result.153",-0.515370858020951,0.946548333991202,0.226540258102978,2.19872341165597,11.4217501626194
"result.155",-0.132009920253842,0.986023600574004,0.129057693137573,2.16941227314335,10.428786066434
"result.156",-0.220514197237593,0.97732762323956,0.098642168119491,3.86260864281557,10.6753507532992
"result.157",-14.2583778552992,-0.514868117621621,0.0709688229290902,2.78477788378031,5.64947197107592
"result.158",-0.111700086353397,0.988566855000443,0.0878415687645034,3.04556496877452,10.662800542054
"result.159",-0.109617794579022,0.988960242592088,0.117707126658553,2.10000560880101,11.5444243885553
"result.160",-0.0986823094327088,0.990099003099659,0.0746440664880953,2.92074743751312,9.09353365097463
"result.163",-0.479742669491283,0.950176752434638,0.175861575280171,2.46675607291359,12.9186348006674
"result.164",-0.263545939457617,0.972879398773063,0.173535613057422,2.13912681112839,14.2824254634408
"result.165",-0.992369337215853,0.896424521462601,0.259928641730025,2.1521954379909,10.1028514046166
"result.166",-0.425430285549415,0.95588160220024,0.20357437106583,2.16075882784323,15.6439849016139
"result.167",-0.253857463120077,0.97396771245688,0.144066890209337,2.41996442235874,10.748844697118
"result.169",-0.0952604482157982,0.990098926162979,0.0712703434964115,2.38131387496568,10.268226712378
"result.170",-0.25040008606692,0.974132442209456,0.148390667292914,2.24421249656608,11.3134030357508
"result.171",-0.71464888657172,0.926252473603499,0.252473712901036,2.10731020935125,12.5603614954465
"result.172",-0.101134898498207,0.990098712536691,0.0799962194322107,9.10848290765183,10.2155424731563
"result.173",-0.290653270269521,0.96967022802992,0.133940759979141,2.26636563176119,11.1202610163353
"result.174",-0.540249320112503,0.943617067071544,0.193659377118378,2.39563885164336,9.79367569890939
"result.175",-0.577927761810542,0.939758179260292,0.221640868871848,2.1744321035947,12.7941671861072
"result.177",-0.223656300931199,0.976900911841124,0.144279494266682,2.30699256723645,12.5294933951775
"result.178",-0.0959232705296709,0.990098941097087,0.0580643217770593,4.17198417512501,9.36795577772844
"result.179",-0.313853069738676,0.967391062876745,0.116419684277394,2.49551552093152,9.72778725209295
"result.180",-0.592247169202378,0.938857417054159,0.239320537849829,2.26147234286827,15.1713021394729
"result.181",-0.177540869732713,0.981740144833405,0.129981261036313,2.54585887359246,11.088080549921
"result.182",-0.42035047500911,0.956499117150726,0.185045256893732,2.29167637894657,12.3702067380635
"result.183",-0.363455075467665,0.962148640725293,0.164029111091888,2.10000151978441,10.2946404129818
"result.184",-0.0987817155078111,0.990098791533144,0.0885258570452084,7.78506101028109,10.7242466967198
"result.185",-0.205732186056284,0.978615712442387,0.103755378059153,4.87866034240126,9.9887033439408
"result.186",-0.107058493505111,0.98915425155659,0.116189763267274,2.14175717077396,11.3247678975301
"result.187",-0.150719282669619,0.984376462778219,0.117303733118544,2.50897619856628,13.2518249228322
"result.188",-0.104978178023341,0.989157897319302,0.0755863771360393,7.36140972559851,10.8254338252312
"result.189",-0.905377880886822,0.905832160544859,0.259676093597321,2.33597277357301,11.2136731841979
"result.190",-0.398552667497178,0.958506134580904,0.17309009033998,2.10000499400165,10.6784498593941
"result.191",-0.37300160454727,0.961348544514083,0.181216244116958,2.45277223399902,11.8758659810261
"result.193",-0.0981781012539195,0.990098996831696,0.0738692291860018,8.18979396753652,11.0790151906236
"result.194",-0.0994200227528329,0.990098986220174,0.0676356368245979,3.61534633079039,10.802639642762
"result.195",-0.319078680243207,0.967287018241192,0.198202913695903,2.10000040020551,13.875666871861
"result.196",-0.22346492703679,0.977121577416917,0.140281252031926,2.41288714033873,10.9933099978259
"result.197",-0.329635767011969,0.965376967391785,0.10313681350116,6.57545825628503,9.00859545332019
"result.198",-0.153469461454307,0.983961548949225,0.0948005267264801,2.72345680643571,10.0649982883894
"result.199",-0.183573630572763,0.981183386673197,0.124820454358777,2.569594593399,9.87462972801466
"result.200",-0.495558441953183,0.948368072043128,0.206369243267774,2.139164530079,11.1773259234917
